1	18.03
2	14.14
3	14.22
4	14.09
5	14.15
6	14.13
7	14.18
8	14.11
9	14.15
10	14.09
11	14.12
12	14.21
13	14.23
14	14.09
15	14.22
16	14.22
17	14.03
18	14.03
19	14.23
20	14.21
21	14.15
22	14.04
23	14.12
