1	24.99
2	13.04
3	11.85
4	10.50
5	10.18
6	8.92
7	9.22
8	8.75
9	8.72
10	8.60
11	8.79
12	8.73
13	8.46
14	8.23
15	8.69
16	8.93
17	8.39
18	8.36
19	8.27
20	8.44
21	8.65
22	8.05
23	8.61
24	8.51
25	8.65
26	8.51
27	8.66
28	8.70
29	8.29
